id;created_at;text
1,30869E+18;23/09/2020 08:30;"RT @10DowningStreet: We are introducing new restrictions in England to reduce the spread of coronavirus. 
 
https://t.co/shgzOurdZC https:/…"
1,30868E+18;23/09/2020 08:23;"RT @PHE_uk: #Flu is a serious condition that kills on average 11,000 people in England each year.

It's more important than ever to get you…"
1,30842E+18;22/09/2020 15:06;"RT @PHE_uk: 30 million people will be offered the free #flu vaccination this year, including:

▪️ Year 7 pupils

▪️ All health and social c…"
1,30842E+18;22/09/2020 15:06;"RT @DHSCgovuk: These are the symptoms you should be looking out for when checking if your child has #COVID19 or another infection 👇🏼

Check…"
1,30842E+18;22/09/2020 15:00;We all put things off, but the Great British Week of Sport is a great time to #BeActive. We've got ideas to get you… https://t.co/nGyTogHQdp
1,30841E+18;22/09/2020 14:28;@DawnSunrise1 If this is not possible then the following free services offer confidential advice from trained volun… https://t.co/ylYddnEP5D
1,30841E+18;22/09/2020 14:27;@DawnSunrise1 Hi Dawn, we’re sorry to hear you are having difficulties accessing NHS services. If you’re finding yo… https://t.co/tHV5XbfkGo
1,3084E+18;22/09/2020 13:52;"Call your local optician if you're concerned about any aspect of your vision. 

#EyeHealthWeek #VisionMatters https://t.co/TufF8fOFBF"
1,30836E+18;22/09/2020 11:16;"There are simple but effective ways we can all help prevent the spread of coronavirus:

✅ Wash your hands
✅ Wear a… https://t.co/AbPGBNSuPV"
1,30806E+18;21/09/2020 15:11;@YuLe_0800 @MattHancock @BorisJohnson @NHSEngland ⬇️ https://t.co/dnbThrQT8O
1,30806E+18;21/09/2020 15:00;#BetterHealth is here to help you start your journey to a healthier lifestyle. For help and support to lose weight… https://t.co/jNrT4E57Sp
1,30805E+18;21/09/2020 14:25;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/yPqYCNbsDA
1,30805E+18;21/09/2020 14:23;"Have you received your personalised Mind Plan?

Take the #EveryMindMatters quiz to get your Mind Plan with practica… https://t.co/kpf0IjCHE8"
1,30801E+18;21/09/2020 12:04;Smoking attacks our lungs and makes it harder to breathe. But quit for 28 days and you’re 5 times more likely to qu… https://t.co/AR7Uw4qUe6
1,30801E+18;21/09/2020 11:55;RT @NHSCOVID19app: The new #NHSCOVID19app, a vital tool to help you protect the ones you love, will be available nationally across England…
1,30801E+18;21/09/2020 11:55;"RT @DHSCgovuk: These are the main symptoms of #COVID19:

▶️ a high temperature
▶️ a new, continuous cough
▶️ a loss or change to your sense…"
1,308E+18;21/09/2020 11:15;"It’s #WorldAlzheimersDay.

There’s no certain way to prevent Alzheimer’s disease, as researchers are still investig… https://t.co/RzGNs81KLQ"
1,30768E+18;20/09/2020 14:00;"What steps do you take to improve your children’s mental wellbeing?

#EveryMindMatters have release new, dedicated… https://t.co/85WnbrUc1L"
1,30768E+18;20/09/2020 14:00;"🦷 If you need urgent dental care and do not have a dentist, you can access NHS 111 online or by phone.  

➡️… https://t.co/uk1yrktkNE"
1,30766E+18;20/09/2020 12:39;Find out what to do if you're told by the NHS Test and Trace service that you've been in contact with someone who h… https://t.co/uOwOaMgfKs
1,3076E+18;20/09/2020 08:37;"There are simple but effective ways we can all help prevent the spread of coronavirus:

✅ Wash your hands
✅ Wear a… https://t.co/KYCX8hop4U"
1,30736E+18;19/09/2020 16:28;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/0kauUoT3A0
1,30729E+18;19/09/2020 12:00;The past few months have been hard on everyone, particularly children and young people, but there are simple things… https://t.co/9aXvGjVMx6
1,30726E+18;19/09/2020 10:00;To celebrate the Great British Week of Sport, #BetterHealth have teamed up with partners to bring you some great wa… https://t.co/t2VxZlCgWW
1,30725E+18;19/09/2020 09:22;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/JIJU5fHOdn
1,30723E+18;19/09/2020 08:00;"You must not meet socially in groups of more than 6 people if you live in England. 

You should continue to maintai… https://t.co/V7cj0U57kq"
1,30697E+18;18/09/2020 15:10;Children may be feeling anxious about the return to school, so it’s important to provide your child with as much in… https://t.co/gIbJBlyMgJ
1,30697E+18;18/09/2020 15:00;Download the free NHS Weight Loss Plan app to help you start healthier eating habits, be more active and start losi… https://t.co/En5XkGXA9G
1,30696E+18;18/09/2020 14:21;"RT @DHSCgovuk: Following an increase in #COVID19 cases, further restrictions will be introduced in parts of the North West, the Midlands &amp;…"
1,30693E+18;18/09/2020 12:29;"There are simple but effective ways we can all help prevent the spread of coronavirus:

✅ Wash your hands
✅ Wear a… https://t.co/LyZozaQiJR"
1,30693E+18;18/09/2020 12:27;RT @PHE_uk: Gaining new skills builds confidence and gives children a sense of achievement – try passing on a skill you have to your childr…
1,30688E+18;18/09/2020 08:57;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/18daT4K3AU
1,3066E+18;17/09/2020 14:27;RT @DHSCgovuk: Following discussions with local leaders new restrictions are being introduced in the North East of England from tomorrow.…
1,30658E+18;17/09/2020 12:52;Find out what to do if you're told by the NHS Test and Trace service that you've been in contact with someone who h… https://t.co/tMuZkGhpXU
1,30657E+18;17/09/2020 12:17;"RT @NHSuk: If you have COVID-19 symptoms, do not go to A&amp;E to request a test.

Please follow guidance on how to get a test ⬇️

https://t.co…"
1,30656E+18;17/09/2020 11:45;RT @DHSCgovuk: There is very high demand for #COVID19 tests and it's vital that we test people with symptoms to help stop the spread of the…
1,30655E+18;17/09/2020 10:48;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/QzI8hM7gJY
1,30654E+18;17/09/2020 10:25;RT @NHSCOVID19app: ⌛A week today the #NHSCOVID19app, a vital tool to help you protect the ones you love, will be released across England an…
1,30629E+18;16/09/2020 17:57;@AmandaZZ100 ☹️
1,30629E+18;16/09/2020 17:49;"Remember, the COVID-19 symptoms to look out for are:

High temperature.
New, continuous cough.
Loss or change to yo… https://t.co/IXwI8gM6yG"
1,30629E+18;16/09/2020 17:42;"If you have COVID-19 symptoms, do not go to A&amp;E to request a test.

Please follow guidance on how to get a test ⬇️

https://t.co/RWdxU993OL"
1,30622E+18;16/09/2020 13:31;"You must not meet socially in groups of more than 6 people if you live in England. 

You should continue to maintai… https://t.co/zDKj0UwksD"
1,30619E+18;16/09/2020 11:12;"September is #BloodCancerAwarenessMonth. 

Sharing facts and information about blood cancer can help to raise aware… https://t.co/UgJUbzSuZe"
1,30616E+18;16/09/2020 09:19;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/VCkD4PCMVc
1,30616E+18;16/09/2020 08:57;@kaleemsheikh2 Hi Kaleem, we're sorry about that. You commented on a post about child mental health but, if it is y… https://t.co/cYbjTaqB9E
1,30613E+18;16/09/2020 07:01;@ElliLewisTweets Morning. You can call 119 to check on test results if you've not receive them by now.
1,30608E+18;16/09/2020 04:15;@emmachammond Hi Emma. We’re sorry to hear you are having difficulties accessing NHS services. You can find informa… https://t.co/Yew41T1L2X
1,30597E+18;15/09/2020 20:45;@rockymountainee Thanks for getting in touch. Whatever feelings or situation you are in, there are people who want… https://t.co/1Y49SJvuuf
1,30596E+18;15/09/2020 20:17;If you don’t have COVID-19 symptoms, and have not been advised to take a test by a doctor or a public health profes… https://t.co/Sp55hiEBYp
1,30594E+18;15/09/2020 18:55;"RT @10DowningStreet: Remember the ”Rule of 6”.
 
In England you can only socialise in groups of up to 6 people, both indoors and outdoors.…"
1,30592E+18;15/09/2020 17:08;"RT @DHSCgovuk: Only get a test if you have #coronavirus symptoms.
 
This will help make sure people who need a test can get one.
 
Find out…"
1,30591E+18;15/09/2020 16:25;"Remember, the COVID-19 symptoms to look out for are:

High temperature.
New, continuous cough.
Loss or change to yo… https://t.co/AMtrw4PN7i"
1,30591E+18;15/09/2020 16:25;There is very high demand for COVID-19 tests and it's vital that we test people with symptoms to help stop the spre… https://t.co/po4CH74DfA
1,30586E+18;15/09/2020 13:35;"You must not meet socially in groups of more than 6 people if you live in England. 

You should continue to maintai… https://t.co/WKcwPbRKkL"
1,30586E+18;15/09/2020 13:31;RT @PHE_uk: Stay #WeatherAware: if you or others feel unwell, get dizzy, weak, anxious or have intense thirst move to a cool place, rehydra…
1,30584E+18;15/09/2020 11:49;@stobud Hi Steve, so sorry to hear about your mother-in-law. Your wife wouldn't have to restart her isolation in th… https://t.co/pWted4N6FG
1,3058E+18;15/09/2020 09:43;"There are simple but effective ways we can all help prevent the spread of coronavirus:

✅ Wash your hands
✅ Wear a… https://t.co/sLgV9PrdyP"
1,30554E+18;14/09/2020 16:23;Covid-19 has reminded us how much our health matters. There's never been a better time to start making healthy chan… https://t.co/xBtkOtejJS
1,3055E+18;14/09/2020 13:19;"You cannot tell by looking at someone (including yourself) whether they have a sexually transmitted infection. 

Ca… https://t.co/jD86UEoA3X"
1,30549E+18;14/09/2020 13:00;We all want the best for our kids. There are simple things we can do to help look after their mental wellbeing and… https://t.co/wjvnGrnU7t
1,30549E+18;14/09/2020 12:34;"Only get a test if you have coronavirus symptoms.
 
This will help make sure people who need a test can get one.… https://t.co/ESofHBhRaR"
1,30546E+18;14/09/2020 10:48;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/sI6yyAqTpL
1,30542E+18;14/09/2020 08:21;"RT @DHSCgovuk: From today in England, you cannot meet socially in groups of more than 6 people inside or outside.

You should continue to m…"
1,30524E+18;13/09/2020 20:30;"This simple balance exercise can be done at home to help improve your health and mobility. 

See our page for more… https://t.co/JjGBfgHrvD"
1,30511E+18;13/09/2020 12:00;Atopic eczema (atopic dermatitis) is the most common form of eczema, a condition that causes the skin to become itc… https://t.co/4AJzpx53wA
1,3051E+18;13/09/2020 11:00;#EveryMindMatters has just released new, practical tips and advice to help look after the mental wellbeing of child… https://t.co/7s7qDSZhnP
1,30508E+18;13/09/2020 09:30;"It's #WorldSepsisDay.

Sepsis is a deadly reaction to infection. If your child is unwell with a bug of infection -… https://t.co/VZemRKhlSW"
1,30498E+18;13/09/2020 02:53;@Playtime8978 So sorry to hear you feel let down by NHS services. If you feel it would be useful, you have the righ… https://t.co/oWsWbFhqdY
1,30478E+18;12/09/2020 14:00;Remember to wash your hands, cover your face and make space. It's important to do all three to help reduce the spre… https://t.co/U8BYLOANC1
1,30471E+18;12/09/2020 09:00;The unprecedented changes imposed during lockdown are likely to have left many children and young people feeling un… https://t.co/irDTnsvbkk
1,30448E+18;11/09/2020 18:00;The past few months have been hard on everyone, particularly children and young people, but there are simple things… https://t.co/RNqUpAUZJc
1,30444E+18;11/09/2020 15:04;@MarkFairclough8 Thanks for letting us know about your experience. If you’re able to, you can let our app team know… https://t.co/XNmOcVASeM
1,30444E+18;11/09/2020 15:01;Healthier living starts with simple swaps. Start with something small, like swapping sugary drinks for water or dit… https://t.co/tAq1FkHiPR
1,3044E+18;11/09/2020 12:43;RT @NHSCOVID19app: Following successful trials with residents on the Isle of Wight and the London Borough of Newham, and with @NHSVolRespon…
1,3044E+18;11/09/2020 12:29;@juliesmith472 So sorry to hear you feel let down by NHS services. If you feel it would be useful, you have the rig… https://t.co/pZawKSuhbg
1,30437E+18;11/09/2020 10:45;"@alanwalker67 (2/2) These two links have info that should be useful for you and the family:

Who can get a test:… https://t.co/HQRXkxGDpw"
1,30437E+18;11/09/2020 10:44;@alanwalker67 (1/2) Hi Alan. You only need to get a test if you are experiencing any of the COVID symptoms. If you… https://t.co/adY8NUdwHe
1,30437E+18;11/09/2020 10:37;It only takes two seconds to put on a mask, and it helps save lives. Remember, it's still important. https://t.co/PDafrLoQy8
1,30433E+18;11/09/2020 07:57;It only takes 20 seconds to wash your hands, and it helps save lives. Remember it's still important. https://t.co/jGqaS2L01B
1,30409E+18;10/09/2020 16:00;"Are you looking for ways to look after the mental wellbeing of your children?

Every Mind Matters has practical tip… https://t.co/lBCyWkGuyT"
1,30397E+18;10/09/2020 08:30;If you're ever worried that someone you know may be thinking about suicide, it's important to get them talking. Lis… https://t.co/5JeZfi9QTb
1,30392E+18;10/09/2020 04:47;@vee_bookish If you are concerned about your daughter’s mental health and wellbeing, you can get free, confidential… https://t.co/umGgEwlra3
1,30376E+18;09/09/2020 18:35;@cinnibob01 @cinnibob01 (3/3) You can find details of the NHS complaints procedure here: https://t.co/coilyJLimf.
1,30376E+18;09/09/2020 18:35;@cinnibob01 @cinnibob01 (2/3) There are a number of routes you can take to make sure your complaint is heard, and a… https://t.co/QSaj2HzNDs
1,30376E+18;09/09/2020 18:32;"@cinnibob01 @cinnibob01 (1/1) Sorry to hear you feel let down by NHS services. 
If you feel it would be useful, you… https://t.co/K8kUPNknmU"
1,30365E+18;09/09/2020 11:00;Many children and young people will be looking forward to the going back to school or college, but others will have… https://t.co/XqH2d7loA2
1,30364E+18;09/09/2020 10:19;@coralieandrea Sorry to hear you feel let down by NHS services. If you feel it would be useful, you have the right… https://t.co/zkeasz9twb
1,30339E+18;08/09/2020 18:00;"What steps do you take to improve your children’s mental wellbeing?

#EveryMindMatters have release new, dedicated… https://t.co/IvMpZ8BUIV"
1,30333E+18;08/09/2020 14:00;#EveryMindMatters has just released new, practical tips and advice to help look after the mental wellbeing of child… https://t.co/u2q7zjNCpU
1,30332E+18;08/09/2020 13:08;Covid-19 has reminded us how much our health matters. There's never been a better time to start making healthy chan… https://t.co/MAFFfxZe21
1,30324E+18;08/09/2020 08:00;After a tough year, lots of kids are feeling unsettled. #EveryMindMatters has created tips and advice to help you l… https://t.co/SJnfGZTLmK
1,30295E+18;07/09/2020 13:00;Living with arthritis isn't easy, but there are things you can do to make sure you live a healthy lifestyle. A rang… https://t.co/qgLcggv5eG
1,30294E+18;07/09/2020 12:09;"One donor can save or transform up to nine lives through organ donation. 

Join the Organ Donor Register today:… https://t.co/j9MLcTI70H"
1,30289E+18;07/09/2020 08:46;"RT @DHSCgovuk: During #coronavirus, the NHS has worked hard to make sure organ transplants can go ahead 

Click to get the facts about orga…"
1,30269E+18;06/09/2020 19:30;"Struggling to get to sleep at night? Reading a book before bed relaxes the mind by distracting it. 

Read more tips… https://t.co/TeiEMHGTnG"
1,30261E+18;06/09/2020 14:00;Find out what to do if you're told by the NHS Test and Trace service that you've been in contact with someone who h… https://t.co/iutPGC8zQp
1,30261E+18;06/09/2020 14:00;A blood pressure test is the only way to find out if your blood pressure is too high or too low, because most peopl… https://t.co/uMe0jJpSp9
1,30258E+18;06/09/2020 12:27;Feeling breathless is one of the symptoms of Coronavirus. If you're isolating with symptoms, there are some things… https://t.co/PKbOtjBdoH
1,30258E+18;06/09/2020 12:00;"Top tips for face coverings:

▶️ Cover your nose and mouth fully
▶️ Avoid touching the front of it
▶️ Change your f… https://t.co/SVVnKNCebo"
1,30253E+18;06/09/2020 09:11;"It's #MigraineAwarenessMonth 

Migraine is a common health condition, affecting around 1 in every 5 women and aroun… https://t.co/JwicaKAbPb"
1,3023E+18;05/09/2020 17:21;If you don't already have something that would cover your face, such as a scarf or mask, then you can make your own… https://t.co/txTrElendM
1,30228E+18;05/09/2020 16:26;Find out what to do if you're told by the NHS Test and Trace service that you've been in contact with someone who h… https://t.co/lJV1EFKy8d
1,30225E+18;05/09/2020 14:00;"Face coverings are mandatory in shops and supermarkets. 

See the latest advice on:
▶️ why you should wear a face c… https://t.co/laINwYZnOx"
1,30224E+18;05/09/2020 13:22;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It will be tr… https://t.co/SjF18eCacD
1,30181E+18;04/09/2020 09:25;"It's #NationalFishandChipsDay 🐟🍟

When ordering at the chippy:

❌ Try to avoid thin-cut chips, pies, and jumbo saus… https://t.co/Xg4nlWiAwF"
1,30181E+18;04/09/2020 09:06;RT @NHSTestTraceapp: If you're an @NHSVolResponder you’ll have received an email with a code to trial the #NHSTestandTraceapp. You can down…
1,3018E+18;04/09/2020 08:13;RT @NHSEngland: As children across the country return to school this week, hand hygiene is as important as ever. In this video from @Mersey…
1,30151E+18;03/09/2020 13:35;"Face coverings are mandatory in shops and supermarkets. 

See the latest advice on:
▶️ why you should wear a face c… https://t.co/7hJohQBpbR"
1,30149E+18;03/09/2020 11:47;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It is current… https://t.co/WZPUzy5vXz
1,30147E+18;03/09/2020 10:26;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/qWrRKOLKmU
1,30147E+18;03/09/2020 10:21;"You need to work your heart and your muscles to make the most of your workouts. Find out more: https://t.co/KO5Tae3B54…

#ThursdayThoughts"
1,30116E+18;02/09/2020 13:59;"🦷 If you need urgent dental care and do not have a dentist, you can access NHS 111 online or by phone.  

➡️… https://t.co/8trgxBhTJi"
1,30111E+18;02/09/2020 11:00;Have you downloaded the NHS App but not yet registered to use it? If so, we’d love to hear about your experience so… https://t.co/YgeoMQQXK3
1,30109E+18;02/09/2020 09:28;Setting up the emergency medical features on your phone could save your life. It allows ambulance staff to see info… https://t.co/vXBXF5enB8
1,30108E+18;02/09/2020 09:03;Your health matters. There has never been a better time to kickstart your health. For help and support to lose weig… https://t.co/TtQX0Tl6ZJ
1,3008E+18;01/09/2020 13:59;"Handwashing is as important than ever.

When you get home from being outside, wash your hands with soap and water f… https://t.co/CD4zupWtvJ"
1,30076E+18;01/09/2020 11:47;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/Sz109n59Qk
1,30072E+18;01/09/2020 08:51;"It's #WorldAlzheimersMonth. 

Alzheimer's disease is the most common type of dementia in the UK. If you have been d… https://t.co/hp8okdPsMB"
1,30047E+18;31/08/2020 16:30;Find out what to do if you're told by the NHS Test and Trace service that you've been in contact with someone who h… https://t.co/v6cHrBnnD4
1,30045E+18;31/08/2020 15:00;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/SAMB1Zyrxi
1,30042E+18;31/08/2020 13:00;"Handwashing is as important than ever.

When you get home from being outside, wash your hands with soap and water f… https://t.co/ETbh3iDplu"
1,30042E+18;31/08/2020 13:00;"Top tips for face coverings:

▶️ Cover your nose and mouth fully
▶️ Avoid touching the front of it
▶️ Change your f… https://t.co/poUcJ3eeNN"
1,30036E+18;31/08/2020 09:00;"Face coverings are mandatory in shops and supermarkets in England.

See the latest advice on:
▶️ why you should wea… https://t.co/0WJJyB9DuB"
1,30009E+18;30/08/2020 15:00;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It will be tr… https://t.co/SeQ6Mf27WF
1,30005E+18;30/08/2020 12:32;"🦷 If you need urgent dental care and do not have a dentist, you can access NHS 111 online or by phone.  

➡️… https://t.co/VXh4BFzkz8"
1,30004E+18;30/08/2020 12:00;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/jarh9rQo9Z
1,30001E+18;30/08/2020 10:00;We've got tips, advice and tools to help you start losing weight, be more active and improve your eating habits. Ma… https://t.co/8EiBmVaBek
1,30001E+18;30/08/2020 09:39;"Many parents, guardians and carers are concerned about how their children are feeling at the moment.

Find out what… https://t.co/CkHA3dnkth"
1,29998E+18;30/08/2020 08:00;"Face coverings are mandatory in shops and supermarkets. 

See the latest advice on:
▶️ why you should wear a face c… https://t.co/gvNuDCdfvU"
1,29976E+18;29/08/2020 17:35;It's not possible for people with certain conditions to wear a face covering. Please me mindful that not all disabi… https://t.co/AC5Q6KPWwJ
1,29974E+18;29/08/2020 16:00;If you don't already have something that would cover your face, such as a scarf or mask, then you can make your own… https://t.co/vjd3XMgSnw
1,29972E+18;29/08/2020 14:33;Creating a restful environment can have a big impact when it comes to sleep. Some people find playing ambient sound… https://t.co/yLpw90G11k
1,29971E+18;29/08/2020 14:00;If you're contacted by the NHS Test and Trace service, you will not be asked to provide any passwords, bank account… https://t.co/byi5DOVIWi
1,29968E+18;29/08/2020 12:08;"The new 
@NHSTestTraceApp
 has features to help you and your community get back to the things you love. It will be… https://t.co/unD8iwqsvd"
1,29968E+18;29/08/2020 12:00;"🦷 Dental practices are open, but they are prioritising vulnerable patients with the most urgent need. 

📲 Contact y… https://t.co/1oPVmxVslA"
1,29964E+18;29/08/2020 09:09;If you don't already have something that would cover your face, such as a scarf or mask, then you can make your own… https://t.co/ckBcqiNlzi
1,29929E+18;28/08/2020 10:37;Handwashing is still important to protect yourself and others from the spread of coronavirus. Remember, when you ge… https://t.co/oP9Lse9WlP
1,29929E+18;28/08/2020 10:00;Getting healthy isn't about making big changes that don't stick. Little swaps each day can make a real difference a… https://t.co/j7I2QwByvT
1,29896E+18;27/08/2020 12:12;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It will be tr… https://t.co/Q43Dxhb0Yh
1,29892E+18;27/08/2020 10:05;"🦷 If you need urgent dental care and do not have a dentist, you can access NHS 111 online or by phone.  

➡️… https://t.co/ZeCemR1asa"
1,29892E+18;27/08/2020 09:42;"RT @DHSCgovuk: Face coverings are now compulsory in shops, supermarkets and on public transport. 

❌ You should not buy medical grade #PPE…"
1,29861E+18;26/08/2020 13:13;"🦷 Dental practices are open, but they are prioritising vulnerable patients with the most urgent need. 

☎️ Contact… https://t.co/DSmmhQjxVp"
1,29858E+18;26/08/2020 11:25;If you don't already have something that would cover your face, such as a scarf or mask, then you can make your own… https://t.co/wbWdv9otGr
1,29857E+18;26/08/2020 10:44;"As more places begin to open, you should continue to keep a safe distance from others. 

Where you can't keep 2 met… https://t.co/frtrv2rGHT"
1,29857E+18;26/08/2020 10:43;"RT @NHSTestTraceapp: We have developed the new #NHSTestandTraceapp to help tackle the spread of coronavirus.

The state of the art app is n…"
1,29856E+18;26/08/2020 10:00;It’s never too late to get active to improve your health. Start with something small, it all adds up! For help and… https://t.co/VnNOkdwPGp
1,29824E+18;25/08/2020 12:55;RT @RNLI: #StormFrancis has arrived. Don't take unnecessary risks at the coast - large waves can easily pull you out to sea. https://t.co/a…
1,29824E+18;25/08/2020 12:55;"RT @metoffice: Here's our latest news update on #StormFrancis 📰https://t.co/76IoIpuH7D 

Warnings in place ⚠️⚠️⚠️ Stay #WeatherAware"
1,29821E+18;25/08/2020 11:04;Creating a restful environment can have a big impact when it comes to sleep. Some people find playing ambient sound… https://t.co/ItbQdyvPOC
1,29789E+18;24/08/2020 13:47;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It will be tr… https://t.co/h0aOIXOpTT
1,29784E+18;24/08/2020 10:00;Healthier eating starts with simple swaps. Small everyday changes can make a huge difference to your health. Get ti… https://t.co/9fIskg00LE
1,29752E+18;23/08/2020 13:02;"Top tips for face coverings:

▶️ Cover your nose and mouth fully
▶️ Avoid touching the front of it
▶️ Change your f… https://t.co/6TPubeFwJt"
1,29747E+18;23/08/2020 10:00;"The new 
@NHSTestTraceApp
 has features to help you and your community get back to the things you love. It will be… https://t.co/in7RTYPBYr"
1,29743E+18;23/08/2020 07:00;"To control #coronavirus, testing and tracing must become a new way of life.

This video explains what you need to d… https://t.co/r7H0y7iqa4"
1,29719E+18;22/08/2020 15:00;It's not possible for people with certain conditions to wear a face covering. Please me mindful that not all disabi… https://t.co/Sw7NwS6aIa
1,29716E+18;22/08/2020 13:30;If you're contacted by the NHS Test and Trace service, you will not be asked to provide any passwords, bank account… https://t.co/IjhTVBbFrV
1,29714E+18;22/08/2020 12:00;"You can play your part to help control the virus and get life back to normal.

https://t.co/zYAcIrewrF https://t.co/MnuuU0vgVd"
1,29713E+18;22/08/2020 11:30;You don’t have to buy anything special to start on the path to better health. There are lots of ways to get active… https://t.co/hh7R16tXM6
1,2971E+18;22/08/2020 09:00;Handwashing is still important to protect yourself and others from the spread of coronavirus. Remember, when you ge… https://t.co/ybaAjMAoCN
1,29708E+18;22/08/2020 08:00;"Face coverings are mandatory in shops and supermarkets. 

See the latest advice on:
▶️ why you should wear a face c… https://t.co/fLaM3LQRuS"
1,29684E+18;21/08/2020 15:55;"Face coverings are compulsory on public transport in England.

Some people do not need to do this, including childr… https://t.co/ZkiWTUjZyz"
1,29676E+18;21/08/2020 10:58;If you don't already have something that would cover your face, such as a scarf or mask, then you can make your own… https://t.co/xmSveUFOMK
1,29674E+18;21/08/2020 09:11;"RT @transportgovuk: Travel Update
If you arrive in England from...
 
🇭🇷Croatia
🇹🇹Trinidad and Tobago
🇦🇹Austria
after 04:00 22 Aug 2020, you…"
1,29643E+18;20/08/2020 13:00;Handwashing is still important to protect yourself and others from the spread of coronavirus. Remember, when you ge… https://t.co/EUH4Xg3K1J
1,29639E+18;20/08/2020 10:00;Covid-19 has reminded us how much our health matters. There's never been a better time to start making healthy chan… https://t.co/Gq9XXdfoVc
1,29607E+18;19/08/2020 13:21;If you're contacted by the NHS Test and Trace service, you will not be asked to provide any passwords, bank account… https://t.co/xVjCvjIGP9
1,29603E+18;19/08/2020 10:40;If you’ve had coronavirus, it’s understandable that you’ll want to get back to normal as quickly as possible — but… https://t.co/e442sfnDPL
1,29574E+18;18/08/2020 15:25;"RT @DHSCgovuk: #COVID19 cases in Leicester have reduced to a level to allow some businesses including:

▶️ nail bars
▶️ beauty salons 
▶️ o…"
1,29574E+18;18/08/2020 15:00;We all put things off, but there’s never been a better time to make healthy changes. Get help and support to lose w… https://t.co/lP26D8if34
1,29566E+18;18/08/2020 09:50;"Many parents, guardians and carers are concerned about how their children are feeling at the moment.

Find out what… https://t.co/wJyUsjtqbg"
1,29564E+18;18/08/2020 08:22;RT @DHSCgovuk: To help places like restaurants, pubs and places of worship stay safe, venues will ask you to share a name and phone number.…
1,29538E+18;17/08/2020 15:11;The new @NHSTestTraceApp has features to help you and your community get back to the things you love. It will be tr… https://t.co/ousg7gzLTy
1,29531E+18;17/08/2020 10:52;"RT @DHSCgovuk: 100,000 volunteers have now signed up to the #COVID19 vaccines register 💉
 
But we still need more volunteers to help speed…"
1,2953E+18;17/08/2020 09:46;"RT @transportgovuk: COVID-19 Update
 
If you arrive in England from… 
 
❗France
❗The Netherlands
❗Malta
❗Monaco
❗Turks and Caicos
❗Aruba…"
1,29529E+18;17/08/2020 09:39;It's not possible for people with certain conditions to wear a face covering. Please me mindful that not all disabi… https://t.co/USr9xgw5qN
1,29495E+18;16/08/2020 11:00;Download the free NHS Weight Loss Plan app to help you start healthier eating habits, be more active and start losi… https://t.co/8tx1yuvEDI
1,2942E+18;14/08/2020 09:17;@scottymeuk Businesses (in the Isle of Wight only at the moment) can get the QR codes via the https://t.co/oYuvskwCxB site
1,2942E+18;14/08/2020 09:00;New moves. New foods. New habits. We've got ideas to get you started today. Get tips, advice and tools to help you… https://t.co/yw4QHtqPKD
1,29419E+18;14/08/2020 08:24;@troy_gfc 😢
1,29418E+18;14/08/2020 07:55;If you are recovering from COVID-19, Your COVID Recovery helps you to understand what has happened and what you mig… https://t.co/el30R02c18
1,2939E+18;13/08/2020 13:19;"RT @NHSTestTraceapp: We have developed a new #NHSTestandTraceapp to help tackle the spread of coronavirus.

The state of the art app will b…"
1,29386E+18;13/08/2020 10:41;"Find out more about the #NHSTestAndTraceApp

⬇️

https://t.co/NkCmy6UWyv"
1,29386E+18;13/08/2020 10:40;Today sees the launch of a new @NHSTestTraceApp. Based on an Apple/Google privacy framework the app has new feature… https://t.co/qgWQ1MhZSj
1,29384E+18;13/08/2020 09:15;Healthier eating starts with simple swaps. Small everyday changes can make a big difference, it all adds up. Get ti… https://t.co/YO3U0ZJnAC
1,29353E+18;12/08/2020 12:30;Most of us welcome hot weather, but when it's too hot for too long, there are health risks. Learn more about how to… https://t.co/gtIZHqNxLW
1,29349E+18;12/08/2020 10:03;Do you have 10 minutes to help us make it easier for people to find mental health information on… https://t.co/If2XCXUD42
1,29312E+18;11/08/2020 09:30;There's never been a better time to get active. Start off slow and do what you can - it all adds up! For ideas on h… https://t.co/gRpJKGq8Kg
