handle	user_id	location	verified
iacovellixavier	1205524668	Hauts-de-Seine, Ile-de-France	True
EDA_DFAE_KOMM	1223571051541618688	Bern	True
AmiraDSA	943166515058237440	Ethiopia	False
UEenARG	938786272923017216	Ayacucho 1537 C1112AAA BUENOS	True
WHONigeria	846724193345527808	Abuja, Nigeria	True
metpoliceuk	66967746	London	True
GCRF	1029269955475333120	Swindon and London	False
EU_Taxud	972052686	Brussels, Belgium	True
MPSCamden	362658007	London Borough of Camden	True
JeanLucoff75	961509505182916609	Paris, France	False
devisridhar	174151902	Edin, Oxford, Wash DC, Miami	True
narendramodi	18839785	India	True
EPCulture	1197234409	Brussels/Strasbourg	True
UNDESA	281098482	UNHQ, New York, NY	True
IMFNews	25098482	Washington, DC	True
MPSLewisham	493254901	Lewisham, London	True
NDRinfo	2529597686	Hamburg	True
giacomo_zando	15071486	Italy	False
PES_PSE	21100803	Europe	True
DavidLammy	18020612	Tottenham	True
UNHABITAT	44128516	Nairobi, Kenya	True
fedpolCH	733318991230476289	Berne, Switzerland	True
Qofficiel	743432061088899073	NA	True
EU_GNSS	1391637552768163841	NA	False
UKinSudan	3312834825	#Khartoum	True
MedwayCSP	53139723	Medway	False
LauStmartin	733339165379731458	Ile-de-France, France	True
DIRCO_ZA	3003300111	Pretoria, South Africa	True
UKEmbassyBerne	2445433106	Berne	True
istvan_ujhelyi	705011648558473220	NA	True
markuskalliola	516421915	Helsinki, Finland	False
LePoint	8460572	Paris	True
labourpress	79173926	UK	True
91DRM	100538662	Itteville, France	False
ParisAeroport	106699049	Paris, Ile-de-France	True
oliviermarleix	2305186092	France	True
MaRegionSud	64674098	Provence-Alpes-Côte d'Azur, France	False
LauraClarkeUK	1023646002	London, England	True
EUDelegationVN	742177082	Hanoi, Vietnam	False
ShrewsburyCops	424114490	Shrewsbury, England	True
th_vallat	352221508	Issy-les-Moulineaux, France	False
MiRo_SPD	1114675538	Bad Hersfeld	True
FlDidden	2431695188	NA	False
liambyrnemp	27212119	UK	True
DamienCAREME	115702103	Grande-Synthe (France)	True
shedjck	781498712	lausanne 	False
CH_Bundesarchiv	600963418	Bern	False
IreneJosefsen	1020410209	Aalborg, Danmark	False
uksciencechief	264124770	London, UK	True
Sports_gouv	884103524	Paris	True
flyedelweiss	85391718	Zurich Airport, Switzerland	False
germanyintheeu	3063912809	Brussels	True
AssembleeNat	242694507	Paris	True
PSG_inside	38164846	Parc des Princes, Paris	True
UK_CAA	135453038	UK	True
iflorennes92	864856599021727744	Suresnes, France	False
kvanbrempt	381540723	Antwerpen	True
HEDrAbouZeid	862596532025143296	NA	True
TrastourIsnart	862305784188874752	Cagnes-sur-Mer, France	False
DrRichardAmlot	26351991	NA	False
Olistolse	637245816	Ile-de-France, France	False
TrinityMarket1	2246269304	Hull, England	False
cathaypacific	16898427	NA	True
UNANYC	254859646	New York City 	False
CHansenEU	2408020351	Luxembourg	True
RTSinfrarouge	1174813058	Genève, Suisse	False
LesVertsSuisses	132839813	Suisse	False
MLP_officiel	217749896	France	True
DimPolitique	960944538	NA	True
emanuelebonini	393935262	Brussels, Belgium	False
david_rachline	189815209	Fréjus, Var	True
laink	73980333	Paris	True
CorinRobertson	475855277	London, England	True
Transport_EU	296253874	Brussels	True
EgmontInstitute	1670601139	Brussels	False
sudarsansand	113826230	Puri,Odisha, India	True
ronan_legleut	17537465	NA	False
hopital_necker	127211961	Paris, France	True
IOMROWCA	2398542272	Dakar, Senegal	True
BrookingsFP	54311364	Washington, D.C.	False
Parlimag	21223877	Brussels	True
CatherineWest1	351812038	London, England	True
AnitaOakville	480418245	Oakville, Ontario	True
FCBayern	773069256	Säbener Straße, München	True
BantryHouse	242358732	west Cork, Ireland	False
WHOAFRO	544389588	Brazzaville, Congo	True
LondonFire	180779476	London	True
Forum_RTS	262142427	Suisse	False
SibethNdiaye	374438368	NA	True
leehsienloong	34568673	NA	True
AdinaValean	42072558	Brussels, Belgium	True
WFPUSA	15079924	Washington, DC	True
GIS_gov	550156790	Polska,Warszawa	True
LPHarborough	414022140	Leicestershire	False
DrZweliMkhize	844486678324658176	NA	True
Cpam93	1250172478300831744	Bobigny, Ile-de-France	False
PoliceNat80	1106124475471446016	Somme, Picardie	True
BegumNadiya	2623511044	England, United Kingdom	True
ESCMID	107346436	Basel	False
Europe__Service	1069572107821072385	15000 Aurillac - Cantal	False
EMNMigration	1072922217627992065	Brüssel, Belgien	False
SwissEmbCanada	1110543602478956545	Ottawa, Ontario	True
oms_benin	1280878524165996545	Cotonou, Bénin	False
TURFcheltenham	1239652188152086529	Cheltenham	False
Frontex	3305994758	Warschau, Polen	True
CDT_KKirk	1106655581870440449	West Midlands, England	False
cupofteamarie10	740424212	Lancashire	False
JLMelenchon	80820758	France	True
British_Airways	18332190	Vereinigtes Königreich	True
esa	21436960	Europe	True
ICMPD	2574596640	Vienna, Austria	False
strasbourg	7756322	Strasbourg, France	True
fine_acts	2767182372	Global	False
WHOUkraine	4211046952	Ukraine	True
MacdonaldIngrid	1442003504	Sarajevo, Bosnia & Herzegovina	True
MoorlandsPolice	252582451	Staffordshire Moorlands	True
ElPhenomeno76	591788604	Grand-quevilly	False
jllacapelle	95599164	NA	True
Amandagnrd	1186134588	NA	False
KlinkertBrigitt	135158345	Colmar, France	True
24heuresch	239376971	Vaud, Suisse	True
SophieReynal	38828622	Senlis / Paris	False
VeraJourova	2786900559	NA	True
BiljanaBorzan	1560926802	Osijek, Croatia	True
BrunoLeMaire	374184532	NA	True
Official_PIA	917437016	Pakistan	True
WHOTurkey	1194550598261231616	Ankara, Türkei	True
DenmarkinPH	1168752725867319296	Manila	True
WFPChief	849183802777882624	Rome, Italy	True
ARS_CVDL	884314719158489088	Orléans, France	True
tagblatt_ch	28523101	Ostschweiz	False
NicoleDubre17	866236903066128384	Maine-et-Loire	True
DenisGravouil	2471549536	NA	False
Sante_Gouv	109263459	Paris, France	True
SMHopkins	19585645	London	False
IMOHQ	174185083	London	True
EURightsAgency	217422465	Vienna, Austria	True
PallBiotech	827167349778239488	Port Washington, NY	False
DgpKarnataka	1223471076295921664	Bangalore	True
EU_EESC	257415817	Brussels	True
MelissaFleming	16079505	New York, New York	True
severonis	372275861	WHO HQ	False
ANETT_tourisme	2906421910	NA	False
euobs	43317911	Brussels	True
BorisJohnson	3131144855	United Kingdom	True
GreensEFA	183622298	Brussels	True
Konecna_K	2362301084	Česká republika	True
phbolo	2157820581	Avrillé, Angers, Segré, Paris	True
SNCF	218659501	France	True
RomainClivaz	402610872	NA	True
newhumanitarian	16308922	NA	True
europe_creative	2461055676	Europe	True
IOMchief	1840798400	Geneva, Switzerland	True
UKinCyprus	1371757249	Cyprus	True
EC_AVService	56392389	Brussels	True
salhaj	50084549	Sweden 	False
derby_arena	1573108430	Derby, England	False
DGEntreprises	42973904	France	True
MarisePayne	2300779218	Authorised by M. Payne, Sydney	True
CHUnantes	171170529	Nantes, France	False
CollegeofPolice	234052322	United Kingdom	True
NRC_Egeland	1662687974	Oslo, Norway	True
CDCgov	146569971	Atlanta, GA	True
LBCNews	2329058035	UK	True
NHSEngland	551426814	England	True
EUinNigeria	768113964123381760	Abuja, Nigeria	True
ProcureurGap	1179512099049005056	NA	False
KiluaFoundation	904952931333660672	Morogoro, Tanzania	False
dragos_pislaru	1140868892249776128	Bruxelles	True
TentOrg	4419754757	New York, NY	True
eu_near	280976134	Brussels	True
BTS_twt	335141638	NA	True
fairfaxlab	1305099296015081472	Oxford	False
DerbysPolice	38181641	Derbyshire	True
CMO_England	1178622443814084608	London	True
Refugees_EU	875731720204673026	Brussels, Belgium	True
UKMed_NGO	875279931776917505	Manchester, England	False
JytteGuteland	24181511	Stockholm	True
VidalFrederique	867013307999412225	Paris, Frankreich	True
ilanacicurelrem	865191903477850113	Paris, France	True
sspringett1	2716392212	Chisinau, Moldova	True
UNHCRinSYRIA	2446686996	Syria	True
SDoughtyMP	622426905	Cardiff, Wales	True
NicBrentUKCG	83147545	Miami, FL	True
SwitzerlandRU	1136616848697548805	NA	True
NickTorfaen	3092429597	Torfaen	True
EUHomeAffairs	420461348	Brussels	True
Machinerie	2496617254	Amiens	False
cpelichy	317717288	La ferte saint aubin	False
EUinSwitzerland	3098745659	Christoffelgasse 6, 3000 Bern	True
Prefet01	2308545343	NA	True
libertyhq	19397439	Vereinigtes Königreich	True
rolandgarros	42220353	Paris	True
MongolDiplomacy	145193793	Mongolei	True
PDE_EDP	862812992	Europe	True
AdelAljubeir	3235871559	المملكة العربية السعودية	True
SanjinSoldatic	280435530	POS, Trinidad and Tobago	False
Acarrouer	416234322	NA	False
UNIMEV_FR	1288125266	Paris	False
EuropeDirectPyr	398965608	Pyrénées-Orientales / 11 / 09	False
Hughcevans	20708202	Planet Earth 	True
eunewsit	555309932	Bruxelles	False
londonsymphony	19209076	London, UK	True
EU_Commission	157981564	Brussels, Belgium	True
france3Bretagne	60840832	Rennes	True
foundation_ma	828421825122103296	Hangzhou, China	False
FFF	835230594	NA	True
YooMyunghee1	1283723190913560577	South Korea	True
nazirafzal	50109331	Manchester, England	True
nrc	3103641	24 landen	True
fbonneau	80337820	France - Orléans	True
Humberbeat	135502751	England	True
charanzova	2656533409	Prague, Czech Republic	True
social_platform	31136679	Brussels, Belgium	False
LucyMPowell	32439211	Manchester	True
HaltonHousing	39492534	Widnes, England	False
VirginAtlantic	20626359	Worldwide	True
CHU_Montpellier	380246974	Montpellier, France	False
deepolice12	917060544	Bengaluru, India	True
Paul_Molac	450968514	NA	True
miapetrakumpula	195681218	Finland	True
DrHilaryJones	106068934	London, England	False
predsednikrs	589069254	Република Србија	True
Tweets_KH	550443977	Earth - Europe - Crna Gora	False
CroizierLaurent	1334893514	Besançon	False
EUinCV	2791545803	Praia, Cabo Verde	False
rogerfederer	1337785291	Switzerland	True
BBCBusiness	621523	London, UK	True
JMcNeilStudio	289086423	Berkeley, CA	False
PeterJPap	580041687	Europe is my home	False
EPSocialAffairs	1243282393	Brussels/Strasbourg	True
user7895	229800921	NA	False
PMoal29	2458434524	Bretagne, France	False
BBCPolitics	621533	London	True
MargSchinas	820190174	Brussels 	True
dorsetpolice	105225181	Dorset	True
ada_marra	607353825	Lausanne, Suisse	False
WHO_BIH	4860345316	Sarajevo, Bosnia and Herzegovi	True
CCHQPress	56679400	Westminster	True
sara_saracerdas	625048553	Europe	True
Mitte_Centre	172375021	Schweiz	False
leloiret	188357614	Loiret (Orléans)	True
CambsCops	203004911	Cambridgeshire	True
MTabarot	514546669	Alpes-Maritimes	True
RBKC	20241394	Kensington and Chelsea, London	True
PSSuisse	368229364	Berne	True
Kirsty_Williams	16980982	Wales	True
TzipiHotovely	98081788	United Kingdom	True
UNODC_TPB	1029361402652360704	Vienna, Austria	False
VBazinMalgras	864248206514946048	Aube, Champagne-Ardenne	False
LiamPatuzzi	1100077500154216448	Brüssel, Belgien	False
TousAntiCovid	1316277727050301440	NA	True
fcotravel	1301115716003921920	London	False
PoliceNat05	1102959199896698880	Hautes-Alpes	True
EUinMoldova	1314453059842572289	Chișinău	True
nhscovid19	1240935740403580929	NA	False
Departement54	589126664	Nancy	False
LeCannetVille	2792406026	Le Cannet, France	False
JL_Reichmann	817313606832455682	France	True
foreignoffice	1300912573739663361	NA	False
healthgovaz	1023838885766463489	Azərbaycan Respublikası. Bakı şəhəri, AZ 1022 akad. M.Mirqasımov küç. 1A,	False
InfoMigrants	817317205524316162	Europe	True
lesRep_Senat	429710343	NA	True
ClareDalyMEP	385326089	Dublin North	True
teddyboylocsin	279788564	Philippines	True
BeataSzydlo	76979225	NA	True
laurentwauquiez	19438626	Le Puy-en-Velay, Auvergne	True
greeneking	351812643	Bury Saint Edmunds, England	True
AndrewHolnessJM	382671909	Jamaica	True
ParlCH	3165953063	Bern	True
JoelGiraud05	1906998314	NA	True
Sorbonne_Univ_	940938863790428160	Paris, Frankreich	True
ECC_web	724495198835871744	NA	False
UKinHonduras	1063056367987101696	Guatemala City, Guatemala	True
NLinGhana	217906222	Accra	True
ambafrmada	321862703	Antananarivo, Madagascar	True
RadioJFrance	1202900129130385408	Paris	False
EESC_President	4201069617	Vienna - Brussels	True
FalconiJL	1167477599838310400	Paris, France	True
DanielBurssa	1062861870	Äthiopien	False
GuidoFawkes	465973	team@order-order.com	True
younousomarjee	116407356	paris/bruxelles/reunion	True
educationgovuk	143039548	London, UK	True
CommonsPAC	986487872	UK Parliament	True
EPinDeutschland	179502145	Deutschland	True
GregBeaud	177372226	NA	True
UNICEFDjibouti	936994524563410945	Djibouti	False
PoliceNat13	733662154591735809	Bouches-du-Rhône	True
CHUdeLyon	2499460170	Lyon, Frankreich	True
pluimm	47742036	Vienna	False
MathiasReynard	406232148	NA	True
AbiyAhmedAli	1168167671151628290	Ethiopia	True
pritipatel	61660254	NA	True
dwnews	6134882	Deutschland	True
manairport	19913832	Manchester, UK	True
MoniquePariatEU	3044883561	Brussels,Belgium	False
syl_brunet	4909186157	Marseille, France	True
Ben_Everitt	119356526	Milton Keynes, England	True
MetTaskforce	4871511149	London, England	True
justinmadders	2999868527	Ellesmere Port & Neston	True
MOHgovge	310271091	Tbilisi, Georgia	False
AndyMcDonaldMP	927480949	Middlesbrough, England	True
UCPH_health	1964784758	Copenhagen	False
nmitarakis	250518647	Χίος	True
KentPoliceMed	497818748	Medway, UK	False
PLRLausanne	2436062340	Lausanne	False
Prefet974	1451957396	La Réunion	True
NATO	83795099	Brussels, Belgium	True
BSportouch	156908708	Paris	False
StateDept	9624742	Washington, DC	True
irishtimesvideo	2182921386	NA	False
MCCG	15719595	PARIS	False
ONU_fr	259325103	NA	True
MoetiTshidi	2412739760	NA	True
SpaldingPolice	462027818	Spalding, England	False
martinmckee	150633655	London	True
NorwichChloe	386776248	Norwich	True
qatarairways	14589119	Doha, Qatar	True
TalonOOH	410098891	London, UK	False
PIBChandigarh	567278796	Chandigarh, India	True
OUIGO	561110221	NA	True
SO_Pau	96804045	Pau	False
PilmoreBedford	1379237072	Bengalore, Republik Indien	True
NIOgov	614358228	Stormont and Westminster	True
OxfordBiomedica	168705238	Oxford	False
ASanderMEP	2610126043	Strasbourg - Bruxelles	True
ValerieCapaccio	758272897920229376	Genf, Schweiz	False
UKEMT	1170995540152246272	NA	False
SwissUA	757505909916655616	Kyiv, Ukraine	True
IOMatEU	3112590561	Brussels, Belgium	True
VDuchaussoy	571694310	Déville-lès-Rouen, France	False
simonabonafe	391945446	NA	True
RemiSalomon	541613288	NA	False
Jmchataigner	503061739	RDC	True
RochdaleCouncil	20520172	Greater Manchester, UK	True
ConstanceLeGrip	338910451	Neuilly - Puteaux - Courbevoie	True
franceinfo	38395124	Paris, France	True
ElenaKountoura	424164598	NA	True
MaudBregeon	892467069685555201	Levallois-Perret, France	False
WHOBulletin	238083320	Genf, Schweiz	False
Prefet13	2291408120	Marseille, France	True
EUinAlbania	1092361470	Tirana	False
MediStayUK	1283417814192332800	United Kingdom	False
brigitte_kuster	59800834	Paris	True
DeputesDem	879381041047379968	NA	False
OMSRDCONGO	1115547005831585792	Kinshasa	True
ukinsouthafrica	157261059	Pretoria, South Africa	True
ipaperviews	1027596394578812929	NA	True
RishiSunak	1168968080690749441	NA	True
EUinEthiopia	905058373158281217	Ethiopia	False
LancsARV	884357690755096577	Lancashire	True
threadreaderapp	895814938995957760	Wherever threads are written..	False
PoliceNat_53	1068442225732984833	Laval, Frankreich	True
SFneonatalogie	1140322730992181249	Frankreich	False
Riro_1213	854777410600017921	Tribune Nord	False
JanezLenarcic	1171334091637235714	NA	True
MunSecConf	430595346	Munich, Germany	True
f3htenormandie	93592851	Rouen	False
PoliceNationale	847396122	NA	True
isabel_mep	1145077300519739397	Porto e Bruxelas	True
WHOThailand	479264032	Nonthaburi, Thailand	True
RNational_off	78085410	Nanterre, France	True
snelac	3362028843	NA	False
NicolasSarkozy	490126636	Paris, France	True
CharlesMichel	98639150	Belgium	True
CRESS_NvlleAqui	613334319	NA	False
AirFranceFR	40205617	Paris	True
PSAisne	3367329081	Laon - Aisne - Hauts-de-France	False
Uniklinik_Fr	1116831038	Freiburg im Breisgau	False
Sdis59	3057392963	Nord	False
StaffsPolice	35724618	Staffordshire, UK	True
WUR	20045134	Wageningen, The Netherlands	True
JoStevensLabour	1328897358	Cardiff	True
MichalkoPeter	1357905236	Moldawien	False
m6info	70663511	NA	True
HantsPolice	76299612	Hampshire & Isle of Wight	True
YpYgGR	1598930275	ΑΡΙΣΤΟΤΕΛΟΥΣ 17 - ΑΘΗΝΑ	False
gdarrieussecq	302693733	Mont de Marsan	True
NCA_UK	1577442662	UK	True
Chichester_Pol	188251494	Chichester, Sussex	False
j_wisniewska	255941995	województwo śląskie, PL	True
Valerie_Rabault	443129202	Lafrançaise	True
Chris_Bouillon	295304575	Barentin, France	True
Better_UK	541138304	All over the UK	False
PAHOCaribbean	2851470723	NA	True
AngelaRayner	222748037	Ashton-under-Lyne, England	True
dreynders	37281164	belgium	True
EP_Transport	1218272659	Brussels/Strasbourg	True
GeneveAeroport	1702051220	Genève, Suisse	False
geoffroyboulard	85040540	Paris, France	True
Republicains_An	2881158561	NA	True
RoyalVolService	20692386	Great Britain	True
Prefet74	2801573289	Haute-Savoie	True
UKinPeru	579894703	Lima, Peru	True
EUinRW	875863471	Kigali, Rwanda	True
KatiPiri	2279751087	Den Haag	True
pizzapilgrims	347291056	London, England	True
koliovm	263224778	Sofia, Bulgaria	False
senateurJGM	114998731	Paris- Londres- Le Monde🌏🌎🌍	True
EUinNL	42368462	Den Haag	True
NRWinEU	2426994127	Brüssel	False
CourrierPicard	38182362	Amiens	True
MichelSidibe	1137425888	NA	True
Simonnet2	329686497	Paris	False
sarahjolney1	4453006828	Kingston upon Thames, London	True
AfricaCDC	3149176301	Addis Ababa, Ethiopia	True
iverene	46456302	NA	False
fiannafailparty	19594736	Ireland	True
radiorcf	194510325	France et Belgique	False
j_gourault	2841918969	La Chaussée Saint-Victor	True
Regionsdefrance	273989113	Paris	False
UEenParaguay	3729006075	Asuncion, Paraguay	True
SwissEmbassyJP	4323868157	Minato-ku, Tokyo	True
HDPenglish	2367454717	World	False
WhatsApp	40148479	California	True
RedbridgeLive	21888511	London Borough of Redbridge	True
N_landCouncil	114744833	Northumberland, UK	True
MiguelUrban	392199690	Madrid	True
DefraGovUK	50069007	UK	True
EUinNepal	2814311953	Kathmandu, Nepal	True
MEugeniaRPalop	571948562	NA	True
F3nord	190668307	Lille	False
Independent	16973333	London, England	True
EUinthePH	263953942	Makati, Philippines	True
cpiresbeaune	938843677	Riom 63200	True
1ElisaMoreno	2723372574	Paris, France	True
Gilles_Lebreton	2463325740	NA	True
ManonAubryFr	2850651695	NA	True
morton_wendy	813678139	Aldridge, England	True
Primark	1630182978	NA	True
bovishomes	31383122	UK	False
RobertoBolle	85335636	NA	True
moderna_tx	2227355222	Cambridge, MA	True
East_Riding	89669212	East Riding of Yorkshire, UK	True
Prefet68	2292661856	Haut-Rhin	True
SusanBaroness	3295559277	NA	True
SuffolkPolice	338296431	Ipswich	True
ResearchUGent	381935216	Ghent	True
NHSLewishamCCG	1288674931	London Borough of Lewisham	True
ScpnCommissaire	948102937284431872	Courbevoie, France	False
DrAmirKhanGP	1035014870230618112	Yorkshire and The Humber	True
PoliceNat_22	988356126369632256	Côtes-d'Armor, Bretagne	True
eldiarioes	535707261	NA	True
almolokomme	1053551190859042816	Genf, Schweiz	False
pibchennai	884660418714652672	Tamil Nadu, Chennai	True
MPSKenChel	507641476	Kensington and Chelsea	False
MarkCutts	34217608	Gaziantep, Turkey	True
smetille	229203595	Switzerland	False
CDCDirector	426909329	Atlanta, GA	True
StefanoGatto6	1095912067834564609	Waterloo, Belgien	False
RenewEurope	18022037	Brussels/Strasbourg	True
robersperanza	331005596	NA	True
j_tiltman	3339476639	NA	False
euronews	25067168	Europe	True
MofaQatar_EN	325271213	Qatar	True
regine_sauter	1090224356133871616	Zürich, Schweiz	True
AlexndraBorchio	99081902	12-14 Bd Albert 1er à Antibes	True
UNICEFAfg	1903427245	Kabul	True
JulieGarnierFI	1090985934357700608	Ile-de-France, France	False
HALcruises	20086450	At sea or in ports worldwide	True
stressmusic	19177149	Zurich 	False
LeTour	153403071	NA	True
EzechielDinCyr	3389537985	📨 : ezechieldc@outlook.fr	False
olbesancenot	947601090	Montreuil	False
SerbianPM	3036495555	Немањина 11, Београд	True
PatrickMignola	1462132418	Chambéry, France	True
ParisMatch	15892162	France	True
UKinArgentina	1394204360	Buenos Aires, Argentina	True
WorldBank	27860681	Washington, DC	True
GiseleBiemouret	947822287	Condom Gers Occitanie	True
EUtoAU	1878359768	Addis Ababa	True
Hillingdon	15032024	London	True
TheEconomist	5988062	London	True
LaurenceFerrari	72343264	Paris	True
CorinneCahen	437346019	Luxembourg	True
GlobalFund	34889448	Geneva, Switzerland	True
MFesneau	606371561	Marchenoir (Loir-et-Cher)	True
Selhurst_Park	511958761	London SE25 6PU	False
tvlofficiel	2329034473	Paris, Frankreich	False
MarshallAudi	48652012	England, United Kingdom	False
LaetiiFof	1220656879	NA	False
reunionla1ere	229375729	Ile  de la Réunion	False
ItalyinEU	607174392	Bruxelles	True
hans_kluge	984728556625453056	NA	True
AxelVT_WB	1082641544358912000	NA	True
SecPompeo	988573326376427520	NA	True
ICMPD_PolRes	1223233409746722816	Vienna	False
TIACAO2	985381566888271872	kathmandu Ne	False
UniversMel	1066473535311437825	Free Palestine Free ouighour	False
reformparty_uk	1094881364887986177	United Kingdom	True
NacoaUK	243220232	UK	False
HittiNassif	1222518955564326913	Lebanon	True
MinistereCC	822984456	France	True
CorceiroDavid	938164497545682946	Soisy-sous-Montmorency, France	True
Ambsuissealg	962993632272965633	Alger	False
AmbSwissCZ	929668610007752705	Prague, Czech Republic	True
LasserreDGCS	1175030441734299650	Paris, France	False
micalrg	1084679159102824450	Lodz, Polen	False
MarineNationale	31981324	Paris, Ile-de-France	True
stpierreenauge	1087376073887834114	Calvados, Basse-Normandie	False
villasomalia	121315093	Mogadishu, Somalia	False
WhatDaFuck99	484777759	Paris	False
republicains31	284090153	Toulouse 	False
PierrePoullier	495001386	NA	False
louis_aliot	316956459	Roussillon, France	True
NHSuk	10215212	England	True
unicefssudan	622886707	Juba, South Sudan	False
KarimaDelli	92233525	Hauts-de-France	True
SuizaColombia	4002332469	Cra 9 # 74-08.Bogotá, Colombia	True
EUAM_Ukraine	2881560377	Украина	True
BarendLeyts	387858235	Brussel, België	True
WesternCapeGov	271310658	Western Cape Province	True
PREPOLICE	1046388547	NA	False
uns	1267056452	山の中	False
alain_berset	214032204	Suisse	True
VigerGhislain	2478604116	NA	False
HopAnnecyStJu	4017315677	Annecy, Frankreich	False
lesoutremer	143089501	France	True
MichealMartinTD	114007914	Cork and Dublin, Ireland	True
BMI_Bund	588242800	Berlin, Deutschland	True
EP_ForeignAff	1227104120	Brussels/Strasbourg	True
HeathrowAirport	20823928	London, England	True
FranceBangui	2325708666	Bangui	True
PaulKagame	37601149	Rwanda, Africa	True
BritishVogue	27844479	London	True
UgandaMFA	1617829765	KAMPALA, UGANDA	True
alexiscorbiere	266215308	Paris, France	True
IsmailErtug	578240398	Brüssel/Amberg	True
Avianca	274087824	NA	True
USAID	36683668	NA	True
surescreen	97574805	Derby	False
MennaRawlings	1144668060	London, England	True
MartinRuhs	219062174	Florence, Tuscany	False
montmollin_de	2742067103	Genève	True
HumberbeatHULL	2656878498	Hull, England	False
DavidParkerMP	768286632	New Zealand	True
ImranKhanPTI	122453931	Pakistan	True
VilleDeToulon	62111662	Toulon	True
TPicula	306134959	Zagreb/Bruxelles/Strasbourg	True
UNHCRBelgique	501694391	Brussels	True
CTdeGuyane	1671372728	Französisch-Guayana	True
JapanGov	2428796856	NA	True
BrettonWoodsCom	442078977	Washington DC	False
transportgovuk	46358463	United Kingdom	True
raphaelcognet	545406923	Mantes la Jolie	False
SKyriakidesEU	2476130260	Brussels, Belgium	True
UN_Women	17137628	Worldwide	True
MikyMitch	516792285	NA	False
saglikbakanligi	556130277	NA	True
CORDIS_EU	106364904	Luxemburg	True
cnaf_actus	3251601387	Frankreich	True
ecrgroup	81838067	Brussels and Strasbourg	True
WHO	14499829	Geneva, Switzerland	True
